date,market,group,tariff,regulated,consumers,yearly_consumption,power,tou,incumbent,share,share_reg,share_others,year,quarter,retailer_type,contracted_power,energy_price,total_bill,energy_consumption,power_bill,energy_bill,gas_price,variable,retailing_cost,smartmeter,ordered_quarter,energy_price_lag,gas_price_lag,retailing_cost_lag
2018-03-28,EDP,REPSOL,2.1DHA,false,74,848042,2.1,1,0,0.00011519302615193026,6.693648816936489e-5,0.0010227272727272728,2018,1,,,,,,,,22.231777777777776,cost_com,56.58017998501195,0.922666666666667,29,9.0028625,23.71152173913044,66.34992796762626
2018-06-28,EDP,REPSOL,2.1DHA,false,81,938512,2.1,1,0,0.00012595124287442507,6.530805186081299e-5,0.0010278243399999378,2018,2,,,,,,,,22.10758241758242,cost_com,59.15560580695156,0.961666666666667,30,9.115447,22.231777777777776,56.58017998501195
2018-09-28,EDP,REPSOL,2.1DHA,false,77,910107,2.1,1,0,0.00011965347111611826,6.837341206635329e-5,0.0011685637698613108,2018,3,commercial,12.5,13.384374,2619.3414,15000.0,611.6853,2007.6561,26.791847826086954,cost_com,72.09066251905138,0.972666666666667,31,9.432724666666665,22.10758241758242,59.15560580695156
2018-12-28,EDP,REPSOL,2.1DHA,false,83,931323,2.1,1,0,0.00012886858044271792,6.676324047032375e-5,0.0013383700764050945,2018,4,commercial,12.5,11.994791333333332,2381.78,15000.0,582.5613,1799.2187000000001,26.06554347826087,cost_com,68.92695041200786,0.979333333333333,32,9.360774,26.791847826086954,72.09066251905138
2019-03-28,EDP,REPSOL,2.1DHA,false,96,1202267,2.1,1,0,0.00014914127251683664,6.680286164816642e-5,0.001615697118932397,2019,1,commercial,12.5,11.3,2262.9993,15000.0,567.9993,1695.0,21.399111111111118,cost_com,60.97532713086873,0.983666666666667,33,9.763591333333334,26.06554347826087,68.92695041200786
2019-06-28,EDP,REPSOL,2.1DHA,false,111,1228956,2.1,1,0,0.0001722992480922903,7.14032920022104e-5,0.0018471721191876168,2019,2,commercial,12.5,11.966666666666665,2383.8331,15000.0,588.8331,1795.0,14.987692307692306,cost_com,53.96070698317025,0.987333333333333,34,9.965,21.399111111111118,60.97532713086873
2019-09-28,EDP,REPSOL,2.1DHA,false,118,1255255,2.1,1,0,0.00018309988098507736,7.448130751935351e-5,0.001964444485822949,2019,3,commercial,12.5,12.294167,2443.37505,15000.0,599.25,1844.12505,12.6529347826087,cost_com,50.99766192330744,0.990666666666667,35,9.965,14.987692307692306,53.96070698317025
2019-12-28,EDP,REPSOL,2.1DHA,false,132,1462005,2.1,1,0,0.00020467940537531536,7.287827312605926e-5,0.0021956518031170194,2019,4,commercial,12.5,12.3,2444.1250005,15000.0,599.1250005,1845.0,12.870326086956524,cost_com,47.115565525481394,0.992333333333333,36,9.959166999999997,12.6529347826087,50.99766192330744
2011-03-28,ENDESA,EDP,2.0A,false,5221,17026759,2.0,0,0,0.0004570010663941758,0.7939815384173688,0.0005224745001545366,2011,1,,,,,,,,24.218298267326727,,,,1,,,
2011-06-28,ENDESA,EDP,2.0A,false,5417,17619824,2.0,0,0,0.0004735250790840205,0.7822798645982266,0.0006369904469790027,2011,2,,,,,,,,24.724852532872333,,,,2,,24.218298267326727,
2011-09-28,ENDESA,EDP,2.0A,false,5479,17223826,2.0,0,0,0.00047841939104782054,0.7712230605306621,0.0009205141851480424,2011,3,,,,,,,,23.921590159015903,,,,3,,24.724852532872333,
2011-12-28,ENDESA,EDP,2.0A,false,5512,16933697,2.0,0,0,0.0004810103871016611,0.7593706268808013,0.0013219931702110057,2011,4,,,,,,,,24.7368278750952,,,,4,,23.921590159015903,
2012-03-28,ENDESA,EDP,2.0A,false,5636,16826427,2.0,0,0,0.0004915456931666427,0.7448568237984865,0.0018130326241213926,2012,1,,,,,,,,24.85431200812388,,,,5,,24.7368278750952,
2012-06-28,ENDESA,EDP,2.0A,false,5879,17698132,2.0,0,0,0.0005124909089308275,0.7308185741211007,0.0020061155446887452,2012,2,,,,,,,,24.80399649339934,,,,6,,24.85431200812388,
2012-09-28,ENDESA,EDP,2.0A,false,6043,18115637,2.0,0,0,0.0005265089364502059,0.7221652507935534,0.00225685271899217,2012,3,,,,,,,,25.03041228738258,,,,7,,24.80399649339934,
2012-12-28,ENDESA,EDP,2.0A,false,6603,20070114,2.0,0,0,0.0005752370010420126,0.7099368946802295,0.002635914878165709,2012,4,,,,,,,,28.37269306930692,,,,8,,25.03041228738258,
2013-03-28,ENDESA,EDP,2.0A,false,7202,21564707,2.0,0,0,0.0006274528116629207,0.6948655681044181,0.0031545142189240536,2013,1,,,,,,,,29.174061269030133,,,,9,,28.37269306930692,
2013-06-28,ENDESA,EDP,2.0A,false,8004,23701686,2.0,0,0,0.0006969227863711368,0.6748352797221155,0.0035630656348192517,2013,2,,,,,,,,27.464615384615392,,,,10,,29.174061269030133,
2013-09-28,ENDESA,EDP,2.0A,false,9593,27976168,2.0,0,0,0.0008349195324868382,0.6508564605086455,0.004079121093359026,2013,3,,,,,,,,27.17554380438044,,,,11,,27.464615384615392,
2013-12-28,ENDESA,EDP,2.0A,false,11653,33762956,2.0,0,0,0.001013127975460272,0.6255200616379653,0.0048077717253048645,2013,4,,,,,,,,29.133403249555723,cost_com,56.134488071754795,,12,,27.17554380438044,
2014-03-28,ENDESA,EDP,2.0A,false,14766,41531522,2.0,0,0,0.0012830859964797251,0.6030917801858016,0.006000942632865353,2014,1,,,,,,,,26.22592808890263,cost_com,41.32708791676314,,13,,29.133403249555723,56.134488071754795
2014-06-28,ENDESA,EDP,2.0A,false,19719,53203953,2.0,0,0,0.0017118083524684496,0.5840606934547008,0.00676268037293966,2014,2,,,,,,,,19.941854379284077,cost_com,51.3346609800098,,14,,26.22592808890263,41.32708791676314
2014-09-28,ENDESA,EDP,2.0A,false,25211,65498709,2.0,0,0,0.0021873822463273,0.5701068981017902,0.007382838051028623,2014,3,,,,,,,,19.140629987998793,cost_com,62.559251009538215,,15,,19.941854379284077,51.3346609800098
2014-12-28,ENDESA,EDP,2.0A,false,30044,75992051,2.0,0,0,0.002605065136599873,0.5550023467610146,0.008158993947498278,2014,4,,,,,,,,22.970609375,cost_com,63.01007042678492,,16,,19.140629987998793,62.559251009538215
2015-03-28,ENDESA,EDP,2.0A,false,34472,85330241,2.0,0,0,0.0029879802962496827,0.5399067686352215,0.009029556492260912,2015,1,,,,,,,,21.19644444444444,cost_com,60.74430593351563,,17,,22.970609375,63.01007042678492
2015-06-28,ENDESA,EDP,2.0A,false,36402,90606017,2.0,0,0,0.0031543035160579887,0.5249899830370184,0.009884125574588941,2015,2,,,,,,,,20.685174603174598,cost_com,61.12545415480955,,18,,21.19644444444444,60.74430593351563
2015-09-28,ENDESA,EDP,2.0A,false,39807,99066118,2.0,0,0,0.0034470707043066776,0.5130662571550942,0.010643254030588325,2015,3,,,,,,,,19.784681818181813,cost_com,66.4008429698653,0.42,19,,20.685174603174598,61.12545415480955
2015-12-28,ENDESA,EDP,2.0A,false,44048,110730864,2.0,0,0,0.0038136330976392407,0.5008511151508886,0.011321420232012751,2015,4,commercial,4.4,12.447609600000002,558.418632,3000.0,184.990344,373.428288,17.250215384615387,cost_com,61.91720304206288,0.47,20,,19.784681818181813,66.4008429698653
2016-03-28,ENDESA,EDP,2.0A,false,48521,120453220,2.0,0,0,0.004202034723229576,0.4895907820412617,0.012156291339111157,2016,1,commercial,4.4,12.1635504,549.8980176,3000.0,184.9915056,364.906512,16.677032967032964,cost_com,41.07921404084841,0.526666666666667,21,12.447609600000002,17.250215384615387,61.91720304206288
2016-06-28,ENDESA,EDP,2.0A,false,52821,129193873,2.0,0,0,0.004570944263746626,0.47933837310348776,0.012732720435714719,2016,2,commercial,4.4,11.7321828,536.9569896,3000.0,184.9915056,351.965484,13.77505494505494,cost_com,38.340854277155344,0.58,22,12.1635504,16.677032967032964,41.07921404084841
2016-09-28,ENDESA,EDP,2.0A,false,55153,134665806,2.0,0,0,0.004766570038322348,0.47030247016756155,0.01366137881289737,2016,3,commercial,4.4,11.7321828,536.9569896,3000.0,184.9915056,351.965484,15.913043478260867,cost_com,48.9296041975602,0.63,23,11.7321828,13.77505494505494,38.340854277155344
2016-12-28,ENDESA,EDP,2.0A,false,57203,140257855,2.0,0,0,0.00495503283663178,0.4613160431390947,0.014804549798240259,2016,4,commercial,4.4,11.724329933333333,536.7214036,3000.0,184.9915056,351.729898,21.726630434782614,cost_com,64.79191103079087,0.706666666666667,24,11.7321828,15.913043478260867,48.9296041975602
2017-03-28,ENDESA,EDP,2.0A,false,59614,149160646,2.0,0,0,0.005157147490317696,0.4502716425835705,0.01667357152663556,2017,1,commercial,4.4,12.1575146,549.7169435999999,3000.0,184.9915056,364.72543799999994,25.128111111111107,cost_com,65.54420001143703,0.763333333333333,25,11.724329933333333,21.726630434782614,64.79191103079087
2017-06-28,ENDESA,EDP,2.0A,false,62431,157208630,2.0,0,0,0.005390799038669189,0.44163726729291497,0.018283263084826053,2017,2,commercial,4.4,12.2948854,553.836906,3000.0,184.99034399999996,368.846562,17.81175824175824,cost_com,54.35361248986845,0.806666666666667,26,12.1575146,25.128111111111107,65.54420001143703
2017-09-28,ENDESA,EDP,2.0A,false,66152,166775016,2.0,0,0,0.005704450777165882,0.43539984576459273,0.019908491820720266,2017,3,commercial,4.4,12.9669288,573.998208,3000.0,184.99034399999996,389.007864,16.99130434782608,cost_com,55.41793205276342,0.853333333333333,27,12.2948854,17.81175824175824,54.35361248986845
2017-12-28,ENDESA,EDP,2.0A,false,69717,175610422,2.0,0,0,0.006001281395855511,0.4281718916014513,0.02190450062963657,2017,4,commercial,4.4,12.910636,572.309424,3000.0,184.99034399999996,387.31908,23.71152173913044,cost_com,66.34992796762626,0.89,28,12.9669288,16.99130434782608,55.41793205276342
2018-03-28,ENDESA,EDP,2.0A,false,68197,172762994,2.0,0,0,0.005866634688373367,0.4200967916871119,0.023880232115611855,2018,1,commercial,4.4,13.060984599999998,576.819882,3000.0,184.99034399999996,391.82953799999996,22.231777777777776,cost_com,56.58017998501195,0.907,29,12.910636,23.71152173913044,66.34992796762626
2018-06-28,ENDESA,EDP,2.0A,false,66717,170907920,2.0,0,0,0.005732643666664776,0.4141186961498652,0.025152503598959486,2018,2,commercial,4.4,13.041329699999999,576.230235,3000.0,184.99034399999996,391.239891,22.10758241758242,cost_com,59.15560580695156,0.925333333333333,30,13.060984599999998,22.231777777777776,56.58017998501195
2018-09-28,ENDESA,EDP,2.0A,false,66398,169019787,2.0,0,0,0.005701593153829065,0.40863372575043255,0.02652806225777696,2018,3,commercial,4.4,14.003482666666667,605.0948239999999,3000.0,184.99034399999996,420.10448,26.791847826086954,cost_com,72.09066251905138,0.948666666666667,31,13.041329699999999,22.10758241758242,59.15560580695156
2018-12-28,ENDESA,EDP,2.0A,false,61234,155766628,2.0,0,0,0.005261922291906845,0.40174700219778103,0.027739337805889944,2018,4,commercial,4.4,14.800725866666667,629.01212,3000.0,184.99034399999996,444.02177600000005,26.06554347826087,cost_com,68.92695041200786,0.965333333333333,32,14.003482666666667,26.791847826086954,72.09066251905138
2019-03-28,ENDESA,EDP,2.0A,false,55276,138865592,2.0,0,0,0.004749965971008675,0.3932637721171257,0.02830859757933567,2019,1,commercial,4.4,14.2337364,612.002436,3000.0,184.99034399999996,427.012092,21.399111111111118,cost_com,60.97532713086873,0.975,33,14.800725866666667,26.06554347826087,68.92695041200786
2019-06-28,ENDESA,EDP,2.0A,false,50075,122632198,2.0,0,0,0.004299009849819253,0.3862529212018752,0.02881062043876772,2019,2,commercial,4.4,13.091769710740742,577.7437598555556,3000.0,184.99066853333332,392.75309132222225,14.987692307692306,cost_com,53.96070698317025,0.979333333333333,34,14.2337364,21.399111111111118,60.97532713086873
2019-09-28,ENDESA,EDP,2.0A,false,46058,111934801,2.0,0,0,0.003952379906278361,0.3806958447235926,0.02939828195302385,2019,3,commercial,4.4,13.06127523888889,576.8293313666667,3000.0,184.99107420000004,391.83825716666666,12.6529347826087,cost_com,50.99766192330744,0.981666666666667,35,13.091769710740742,14.987692307692306,53.96070698317025
2019-12-28,ENDESA,EDP,2.0A,false,41901,101293640,2.0,0,0,0.003595335202519798,0.3750408005033006,0.029764632150213122,2019,4,commercial,4.4,13.14294057222222,579.2792913666667,3000.0,184.99107420000004,394.2882171666667,12.870326086956524,cost_com,47.115565525481394,0.986,36,13.06127523888889,12.6529347826087,50.99766192330744
2011-03-28,ENDESA,EDP,2.0DHA,false,49,272100,2.0,1,0,4.289035099274969e-6,0.027028011163045394,4.3503070292646114e-5,2011,1,,,,,,,,24.218298267326727,,,,1,,,
2011-06-28,ENDESA,EDP,2.0DHA,false,61,350033,2.0,1,0,5.332292749515461e-6,0.026730608724050527,4.886478109801873e-5,2011,2,,,,,,,,24.724852532872333,,,,2,,24.218298267326727,
2011-09-28,ENDESA,EDP,2.0DHA,false,72,431797,2.0,1,0,6.2869494716997774e-6,0.026448323240014338,5.701913895861048e-5,2011,3,,,,,,,,23.921590159015903,,,,3,,24.724852532872333,
2011-12-28,ENDESA,EDP,2.0DHA,false,85,510579,2.0,1,0,7.417613008643177e-6,0.026124134888158103,6.832930571491304e-5,2011,4,,,,,,,,24.7368278750952,,,,4,,23.921590159015903,
2012-03-28,ENDESA,EDP,2.0DHA,false,96,573557,2.0,1,0,8.372673268984687e-6,0.025681169299639834,8.26801485312238e-5,2012,1,,,,,,,,24.85431200812388,,,,5,,24.7368278750952,
2012-06-28,ENDESA,EDP,2.0DHA,false,105,573035,2.0,1,0,9.153180037036381e-6,0.025154246338924123,0.00011027402616048594,2012,2,,,,,,,,24.80399649339934,,,,6,,24.85431200812388,
2012-09-28,ENDESA,EDP,2.0DHA,false,115,628170,2.0,1,0,1.0019614047951956e-5,0.024864325713082863,0.00012668277239758386,2012,3,,,,,,,,25.03041228738258,,,,7,,24.80399649339934,
2012-12-28,ENDESA,EDP,2.0DHA,false,150,835877,2.0,1,0,1.3067628374421006e-5,0.024506594665776673,0.00018285967971939793,2012,4,,,,,,,,28.37269306930692,,,,8,,25.03041228738258,
2013-03-28,ENDESA,EDP,2.0DHA,false,175,964487,2.0,1,0,1.5246354074008765e-5,0.02403783744319862,0.0002546576740475864,2013,1,,,,,,,,29.174061269030133,,,,9,,28.37269306930692,
2013-06-28,ENDESA,EDP,2.0DHA,false,185,1014371,2.0,1,0,1.6108285292186446e-5,0.02326523998341108,0.00033609719582616045,2013,2,,,,,,,,27.464615384615392,,,,10,,29.174061269030133,
2013-09-28,ENDESA,EDP,2.0DHA,false,189,1008212,2.0,1,0,1.644947270301391e-5,0.022353092718453784,0.0005274275374617158,2013,3,,,,,,,,27.17554380438044,,,,11,,27.464615384615392,
2013-12-28,ENDESA,EDP,2.0DHA,false,195,987930,2.0,1,0,1.695357034366713e-5,0.021697874856916214,0.0006622325400395514,2013,4,,,,,,,,29.133403249555723,cost_com,56.134488071754795,,12,,27.17554380438044,
2014-03-28,ENDESA,EDP,2.0DHA,false,218,1091070,2.0,1,0,1.8943027714518494e-5,0.021126863368285825,0.0008372296882081912,2014,1,,,,,,,,26.22592808890263,cost_com,41.32708791676314,,13,,29.133403249555723,56.134488071754795
2014-06-28,ENDESA,EDP,2.0DHA,false,234,1101207,2.0,1,0,2.0313563288078362e-5,0.02047164447930738,0.000990850475940711,2014,2,,,,,,,,19.941854379284077,cost_com,51.3346609800098,,14,,26.22592808890263,41.32708791676314
2014-09-28,ENDESA,EDP,2.0DHA,false,255,1181173,2.0,1,0,2.2124567562312544e-5,0.019891461209689796,0.0011048401699548546,2014,3,,,,,,,,19.140629987998793,cost_com,62.559251009538215,,15,,19.941854379284077,51.3346609800098
2014-12-28,ENDESA,EDP,2.0DHA,false,296,1365353,2.0,1,0,2.56656663704421e-5,0.019374803443049142,0.00125414931885836,2014,4,,,,,,,,22.970609375,cost_com,63.01007042678492,,16,,19.140629987998793,62.559251009538215
2015-03-28,ENDESA,EDP,2.0DHA,false,439,1949303,2.0,1,0,3.8051849328545216e-5,0.018808014984974288,0.0014470104161520133,2015,1,,,,,,,,21.19644444444444,cost_com,60.74430593351563,,17,,22.970609375,63.01007042678492
2015-06-28,ENDESA,EDP,2.0DHA,false,588,2525150,2.0,1,0,5.095133419707976e-5,0.01827029925416952,0.001630962605879992,2015,2,,,,,,,,20.685174603174598,cost_com,61.12545415480955,,18,,21.19644444444444,60.74430593351563
2015-09-28,ENDESA,EDP,2.0DHA,false,762,3212279,2.0,1,0,6.598507490345136e-5,0.01789122091958948,0.001832774423007281,2015,3,,,,,,,,19.784681818181813,cost_com,66.4008429698653,0.42,19,,20.685174603174598,61.12545415480955
2015-12-28,ENDESA,EDP,2.0DHA,false,1084,4380558,2.0,1,0,9.385166813115096e-5,0.017573811436587657,0.002342049330826351,2015,4,commercial,5.5,9.33465676,697.970768,5000.0,231.23793,466.732838,17.250215384615387,cost_com,61.91720304206288,0.47,20,,19.784681818181813,66.4008429698653
2016-03-28,ENDESA,EDP,2.0DHA,false,1465,5701645,2.0,1,0,0.00012687250612170668,0.017537244441750147,0.002881954442811027,2016,1,commercial,5.5,9.03614716,683.0467400000001,5000.0,231.239382,451.807358,16.677032967032964,cost_com,41.07921404084841,0.526666666666667,21,15.035835320000002,17.250215384615387,61.91720304206288
2016-06-28,ENDESA,EDP,2.0DHA,false,1928,7173184,2.0,1,0,0.00016684236459937323,0.017585254457970868,0.0038798638054008813,2016,2,commercial,5.5,8.660534960000001,664.26613,5000.0,231.239382,433.026748,13.77505494505494,cost_com,38.340854277155344,0.58,22,14.636515079999999,16.677032967032964,41.07921404084841
2016-09-28,ENDESA,EDP,2.0DHA,false,2299,8231384,2.0,1,0,0.0001986899084021373,0.017591273338718155,0.0044652942572480335,2016,3,commercial,5.5,8.660534960000001,664.26613,5000.0,231.239382,433.026748,15.913043478260867,cost_com,48.9296041975602,0.63,23,14.21362316,13.77505494505494,38.340854277155344
